benchmark,function,loop_id,unroll_factor,loop_depth,is_innermost,has_parent_loop,num_subloops,num_basic_blocks,num_exiting_blocks,num_instructions,num_phi_nodes,num_terminator_instructions,num_loads,num_stores,num_integer_ops,num_float_ops,num_branches,num_conditional_branches,num_calls,trip_count_known,trip_count,max_trip_count_known,max_trip_count,memory_op_ratio,control_overhead_ratio,arithmetic_intensity,baseline_mean_seconds,candidate_mean_seconds,candidate_stddev_seconds,candidate_median_seconds,candidate_min_seconds,candidate_max_seconds,speedup,profitable
atax,kernel_atax,3.0,8.0,1.0,0.0,0.0,2.0,11.0,1.0,84.0,0.0,11.0,35.0,8.0,3.0,0.0,11.0,3.0,2.0,1.0,1900.0,1.0,1900.0,0.5119048,0.1309524,0.06976744,0.0202331327,0.0298118415399999,0.0035259143974941,0.0308255093,0.0241143813,0.0350318303,0.6786944936914487,0.0
atax,kernel_atax,3.0,16.0,1.0,0.0,0.0,2.0,11.0,1.0,84.0,0.0,11.0,35.0,8.0,3.0,0.0,11.0,3.0,2.0,1.0,1900.0,1.0,1900.0,0.5119048,0.1309524,0.06976744,0.0202331327,0.03165875966,0.0028521925005432,0.03203926362,0.02768776762,0.03947328062,0.6391006128254615,0.0
atax,kernel_atax,4.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.02802415156,0.0029137159707242,0.02826660208,0.02284143708,0.03525840208,0.7219891262963181,0.0
atax,kernel_atax,4.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.0330966204399999,0.0022641765508281,0.0333234077999999,0.0288284128,0.0373962478,0.6113353094972378,0.0
atax,kernel_atax,4.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.02775221132,0.0032656122274884,0.029324639,0.022677529,0.0322582739999999,0.7290638020408384,0.0
atax,kernel_atax,4.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.03171157948,0.0029242462888069,0.03250967412,0.02593397912,0.03652135612,0.6380361064248068,0.0
atax,kernel_atax,5.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.03118800808,0.0050807829360748,0.02873619092,0.02565135392,0.04299674492,0.6487471930910181,0.0
atax,kernel_atax,5.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.03164892626,0.0026870432149487,0.03206425878,0.02571627278,0.03628010778,0.639299182973293,0.0
atax,kernel_atax,5.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.03483400936,0.0045483852832343,0.03360452336,0.02748646136,0.04603773236,0.5808442114973353,0.0
atax,kernel_atax,5.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,33.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2100.0,1.0,2100.0,0.5151515,0.09090909,0.05882353,0.0202331327,0.0318046503,0.0036904287176193,0.03191229838,0.02481133438,0.04185252038,0.6361690038767694,0.0
atax,kernel_atax,6.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,14.0,0.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.5,0.2142857,0.1428571,0.0202331327,0.0343096467599999,0.0026164808674326,0.03395609284,0.02944510184,0.03936462684,0.5897213935641232,0.0
atax,kernel_atax,6.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,14.0,0.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.5,0.2142857,0.1428571,0.0202331327,0.0294355240399999,0.0030903604781602,0.0296907770399999,0.02429988304,0.03487284804,0.6873712413784497,0.0
atax,kernel_atax,6.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,14.0,0.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.5,0.2142857,0.1428571,0.0202331327,0.03452364508,0.0028510808940855,0.03446149296,0.03000582696,0.04184523596,0.5860659456182776,0.0
atax,kernel_atax,6.0,16.0,1.0,1.0,0.0,0.0,3.0,1.0,14.0,0.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.5,0.2142857,0.1428571,0.0202331327,0.02822882674,0.0031848722778866,0.02828303582,0.02308782682,0.0338981058199999,0.716754291149119,0.0
gemm,init_array,0.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1000.0,1.0,1000.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.9731909524,0.1976261981297248,0.89549636608,0.73701621008,1.44242146908,0.8195488593816898,0.0
gemm,init_array,0.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1000.0,1.0,1000.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.8954665124800001,0.0629063131429332,0.89705004832,0.79104152232,1.0363295303200002,0.8906838210968987,0.0
gemm,init_array,0.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1000.0,1.0,1000.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.76768016996,0.0403552034531149,0.76734937492,0.71165662992,0.8710471199200001,1.0389450792268842,1.0
gemm,init_array,0.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1000.0,1.0,1000.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.7610074374,0.0501212098149491,0.73801567428,0.7009387562800001,0.90239764528,1.0480548491417414,1.0
gemm,init_array,1.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.7866577979799999,0.0593547593080564,0.7832835705800001,0.7100190015800001,0.93707591358,1.0138811781285844,1.0
gemm,init_array,1.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.8140521063400001,0.0373161952619674,0.80383799562,0.77254822662,0.94631581362,0.9797622643419348,0.0
gemm,init_array,1.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.81607888324,0.0396000395332586,0.8052858109200001,0.76753706192,0.8959206719200001,0.977328970740493,0.0
gemm,init_array,1.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.8297120169800002,0.0418445407107643,0.81931768262,0.7835939366200001,0.93197267562,0.9612703187101428,0.0
gemm,init_array,2.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.8220748649599998,0.058039885998268,0.80092749496,0.77064757996,1.00034160496,0.9702006094527758,0.0
gemm,init_array,2.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.7926279470600001,0.0527093390373597,0.8018494843,0.7146535753000001,0.8972119633000001,1.006244528669925,1.0
gemm,init_array,2.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.7934105986600001,0.0633639332415102,0.79026256102,0.69484097802,0.95313694502,1.0052519292621471,1.0
gemm,init_array,2.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.7776959196600001,0.0545176168624862,0.7703310781000001,0.7080604511,0.9143944771,1.0255647674591015,1.0
gemm,init_array,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.7917972468400002,0.0445988211221246,0.8001441538800002,0.7020931748800001,0.8804507648800001,1.0073002125014563,1.0
gemm,init_array,3.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.82027539038,0.0451002715000081,0.8072098820600001,0.7543288260600001,0.91194610406,0.9723289816490962,0.0
gemm,init_array,3.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.80186619964,0.0625307754368814,0.7930364192000001,0.6998689832000001,0.9030309922,0.9946516455713869,0.0
gemm,init_array,3.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.8222757105399999,0.0545337035519576,0.8286846779,0.7263753049,0.9296982359,0.9699636323639182,0.0
gemm,init_array,4.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.8375608712800003,0.0452382728474142,0.8321546898000001,0.7797865928000001,0.9612722208,0.9522621726360072,0.0
gemm,init_array,4.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.81105289352,0.0468796837742027,0.80050144568,0.71979058768,0.91155648768,0.9833853517721683,0.0
gemm,init_array,4.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.7722855719999999,0.052323417681226,0.7676825113200001,0.7053535683200001,0.86930034732,1.0327494956748982,1.0
gemm,init_array,4.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1200.0,1.0,1200.0,0.4473684,0.1842105,0.3529412,0.7975775350000002,0.7972404793800001,0.0584564616382842,0.78755199406,0.70390394106,0.92028382406,1.0004227778552617,1.0
gemm,init_array,5.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.7876194439599999,0.0408118463552461,0.79389385756,0.71044833856,0.86242276856,1.0126432773039895,1.0
gemm,init_array,5.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.7702968642600001,0.057693151285692,0.77029223082,0.6981970428200001,0.89944298782,1.0354157883872577,1.0
gemm,init_array,5.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.7922273974600001,0.064806927185515,0.7690726263400001,0.7152809303400001,0.93016725734,1.0067532851768992,1.0
gemm,init_array,5.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1100.0,1.0,1100.0,0.4444444,0.1111111,0.4166667,0.7975775350000002,0.7646847539799999,0.0496238789790776,0.75406351222,0.70420636822,0.88132917722,1.0430148251927365,1.0
gemm,kernel_gemm,6.0,2.0,1.0,0.0,0.0,2.0,15.0,1.0,81.0,0.0,15.0,30.0,9.0,4.0,2.0,15.0,4.0,1.0,1.0,1000.0,1.0,1000.0,0.4814815,0.1851852,0.1538462,0.7975775350000002,0.8331283581600001,0.0567047790443763,0.82878795784,0.7467082218400001,1.00556443884,0.9573285162942774,0.0
gemm,kernel_gemm,6.0,4.0,1.0,0.0,0.0,2.0,15.0,1.0,81.0,0.0,15.0,30.0,9.0,4.0,2.0,15.0,4.0,1.0,1.0,1000.0,1.0,1000.0,0.4814815,0.1851852,0.1538462,0.7975775350000002,0.7883323606600001,0.0708757812284438,0.76924369746,0.71128978946,0.96975362246,1.01172750834719,1.0
gemm,kernel_gemm,6.0,8.0,1.0,0.0,0.0,2.0,15.0,1.0,81.0,0.0,15.0,30.0,9.0,4.0,2.0,15.0,4.0,1.0,1.0,1000.0,1.0,1000.0,0.4814815,0.1851852,0.1538462,0.7975775350000002,0.8515921904800003,0.1489299619939761,0.8135619645200001,0.7061210925200001,1.39243297952,0.9365721573262024,0.0
gemm,kernel_gemm,6.0,16.0,1.0,0.0,0.0,2.0,15.0,1.0,81.0,0.0,15.0,30.0,9.0,4.0,2.0,15.0,4.0,1.0,1.0,1000.0,1.0,1000.0,0.4814815,0.1851852,0.1538462,0.7975775350000002,0.8255861057400001,0.042494574306152,0.81143887386,0.73157183386,0.91105718686,0.9660743191470076,0.0
gemm,kernel_gemm,7.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,20.0,0.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.5,0.15,0.2,0.7975775350000002,0.7961882105800002,0.063115670338131,0.79470898834,0.6905262683400001,0.93818489334,1.0017449698470011,1.0
gemm,kernel_gemm,7.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,20.0,0.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.5,0.15,0.2,0.7975775350000002,0.7875743167200001,0.0543126073585352,0.7872999344000001,0.6967135034,0.9280349524,1.012701300775856,1.0
gemm,kernel_gemm,7.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,20.0,0.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.5,0.15,0.2,0.7975775350000002,0.7688717474600001,0.0554897023015647,0.7739143997,0.6951676567,0.8534610357,1.0373349490793893,1.0
gemm,kernel_gemm,7.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,20.0,0.0,3.0,8.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.5,0.15,0.2,0.7975775350000002,0.8611529879799998,0.074631930909874,0.8590178363800001,0.72040404538,1.00793127038,0.9261740319462536,0.0
gemm,kernel_gemm,8.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,48.0,0.0,7.0,19.0,4.0,2.0,1.0,7.0,2.0,1.0,1.0,1000.0,1.0,1000.0,0.4791667,0.1458333,0.1304348,0.7975775350000002,0.8453035228200001,0.0486613543033934,0.84213380834,0.75896663734,0.95733846934,0.9435398214587084,0.0
gemm,kernel_gemm,8.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,48.0,0.0,7.0,19.0,4.0,2.0,1.0,7.0,2.0,1.0,1.0,1000.0,1.0,1000.0,0.4791667,0.1458333,0.1304348,0.7975775350000002,0.8120731064800002,0.0601747353702291,0.80368604704,0.73916443304,0.94016556704,0.9821499180747012,0.0
gemm,kernel_gemm,8.0,8.0,2.0,0.0,1.0,1.0,7.0,1.0,48.0,0.0,7.0,19.0,4.0,2.0,1.0,7.0,2.0,1.0,1.0,1000.0,1.0,1000.0,0.4791667,0.1458333,0.1304348,0.7975775350000002,0.84792820948,0.0614935545777687,0.83928807628,0.7445609012800001,0.97357516128,0.9406191775234392,0.0
gemm,kernel_gemm,8.0,16.0,2.0,0.0,1.0,1.0,7.0,1.0,48.0,0.0,7.0,19.0,4.0,2.0,1.0,7.0,2.0,1.0,1.0,1000.0,1.0,1000.0,0.4791667,0.1458333,0.1304348,0.7975775350000002,0.861302324,0.071885019182331,0.8512402938800001,0.72532572088,0.98664551988,0.9260134482117108,0.0
gemm,kernel_gemm,9.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,37.0,0.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4864865,0.08108108,0.1111111,0.7975775350000002,0.8605327896000001,0.0471895030896153,0.84945708848,0.80100792248,0.95509349748,0.9268415389153696,0.0
gemm,kernel_gemm,9.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,37.0,0.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4864865,0.08108108,0.1111111,0.7975775350000002,0.8130203218800002,0.0579554956613198,0.8106231825600001,0.7319010895600001,0.93833762756,0.981005656975104,0.0
gemm,kernel_gemm,9.0,8.0,3.0,1.0,1.0,0.0,3.0,1.0,37.0,0.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4864865,0.08108108,0.1111111,0.7975775350000002,0.7876976764199998,0.056842046486643,0.78148572478,0.6744064697800001,0.92206544378,1.0125427037247376,1.0
gemm,kernel_gemm,9.0,16.0,3.0,1.0,1.0,0.0,3.0,1.0,37.0,0.0,3.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4864865,0.08108108,0.1111111,0.7975775350000002,0.6917880960800001,0.0537130242289618,0.68398410808,0.63645730108,0.82020198308,1.1529217393584152,1.0
gemm,print_array,10.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1000.0,1.0,1000.0,0.4390244,0.2195122,0.2777778,0.7975775350000002,0.82449716846,0.0493247568518608,0.8235054888200001,0.72627308682,0.94435447382,0.9673502414686512,0.0
gemm,print_array,10.0,4.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1000.0,1.0,1000.0,0.4390244,0.2195122,0.2777778,0.7975775350000002,0.7995087550200002,0.0346644519737337,0.7873343833,0.7659335173000001,0.9192658183,0.9975844917171024,0.0
gemm,print_array,10.0,8.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1000.0,1.0,1000.0,0.4390244,0.2195122,0.2777778,0.7975775350000002,0.8391378189800001,0.0579955280603809,0.8300910049400001,0.7760925669400001,0.95609978294,0.950472636270264,0.0
gemm,print_array,10.0,16.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1000.0,1.0,1000.0,0.4390244,0.2195122,0.2777778,0.7975775350000002,0.8142447794399998,0.0665155423799863,0.79722402548,0.7069947224800001,0.92518555948,0.9795304251732966,0.0
gemm,print_array,11.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,0.7975775350000002,0.77899991996,0.0701245744125616,0.77513803948,0.6930847024800001,0.90770327248,1.0238480320266967,1.0
gemm,print_array,11.0,4.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,0.7975775350000002,0.7860656660999997,0.0528502683630369,0.78411698302,0.71233020002,0.87039922002,1.0146449201338554,1.0
gemm,print_array,11.0,8.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,0.7975775350000002,0.8147603922599999,0.0574783672559865,0.7776300553,0.7597302383,0.9439880153,0.9789105393153223,0.0
gemm,print_array,11.0,16.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,0.7975775350000002,0.81146650586,0.0539083603777514,0.7898528050200001,0.75786650202,0.93592700902,0.9828841107307564,0.0
jacobi-2d,init_array,0.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,54.0,0.0,7.0,18.0,5.0,4.0,2.0,7.0,2.0,2.0,1.0,500.0,1.0,500.0,0.4259259,0.1296296,0.2608696,1.7900776604799995,1.8369054379000005,0.0564942360123675,1.81711643086,1.76422579886,1.98869290586,0.9745072465605332,0.0
jacobi-2d,init_array,0.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,54.0,0.0,7.0,18.0,5.0,4.0,2.0,7.0,2.0,2.0,1.0,500.0,1.0,500.0,0.4259259,0.1296296,0.2608696,1.7900776604799995,1.8255453014000005,0.0312064771821503,1.81866337276,1.78182523676,1.90016153176,0.9805714813580356,0.0
jacobi-2d,init_array,0.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,54.0,0.0,7.0,18.0,5.0,4.0,2.0,7.0,2.0,2.0,1.0,500.0,1.0,500.0,0.4259259,0.1296296,0.2608696,1.7900776604799995,1.80037439454,0.0808163442859754,1.78254182514,1.67930207814,1.96981053914,0.9942807817689324,0.0
jacobi-2d,init_array,0.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,54.0,0.0,7.0,18.0,5.0,4.0,2.0,7.0,2.0,2.0,1.0,500.0,1.0,500.0,0.4259259,0.1296296,0.2608696,1.7900776604799995,1.7617545684199998,0.0789915752252339,1.7394468202200002,1.6784956992200002,1.95267169022,1.0160766389187803,1.0
jacobi-2d,init_array,1.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,43.0,0.0,3.0,15.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1298.0,1.0,1298.0,0.4186047,0.06976744,0.2777778,1.7900776604799995,1.7815294554000003,0.1131951699166889,1.77356336168,1.65022190068,2.08650832868,1.0047982395430448,1.0
jacobi-2d,init_array,1.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,43.0,0.0,3.0,15.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1298.0,1.0,1298.0,0.4186047,0.06976744,0.2777778,1.7900776604799995,1.7595263859600003,0.0819181812597382,1.74061868536,1.67809801636,2.01934003236,1.0173633511630067,1.0
jacobi-2d,init_array,1.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,43.0,0.0,3.0,15.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1298.0,1.0,1298.0,0.4186047,0.06976744,0.2777778,1.7900776604799995,1.7796321293600004,0.0983371714788237,1.7378961764,1.6693287054,2.0261059524,1.0058694889509303,1.0
jacobi-2d,init_array,1.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,43.0,0.0,3.0,15.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1298.0,1.0,1298.0,0.4186047,0.06976744,0.2777778,1.7900776604799995,1.7833780862400002,0.0865352292476454,1.75946448376,1.6701860757600002,2.00949189076,1.0037566763277463,1.0
jacobi-2d,kernel_jacobi_2d,2.0,2.0,1.0,0.0,0.0,2.0,19.0,1.0,171.0,0.0,19.0,61.0,11.0,17.0,10.0,19.0,5.0,0.0,1.0,1298.0,1.0,1298.0,0.4210526,0.1111111,0.375,1.7900776604799995,1.7233772569000003,0.0725459115843807,1.70016353222,1.6376297862200002,1.87710425322,1.0387033096282003,1.0
jacobi-2d,kernel_jacobi_2d,2.0,4.0,1.0,0.0,0.0,2.0,19.0,1.0,171.0,0.0,19.0,61.0,11.0,17.0,10.0,19.0,5.0,0.0,1.0,1298.0,1.0,1298.0,0.4210526,0.1111111,0.375,1.7900776604799995,1.7569110153599996,0.0719409180973734,1.75798904416,1.64927459816,1.93003674816,1.0188778172770487,1.0
jacobi-2d,kernel_jacobi_2d,2.0,8.0,1.0,0.0,0.0,2.0,19.0,1.0,171.0,0.0,19.0,61.0,11.0,17.0,10.0,19.0,5.0,0.0,1.0,1298.0,1.0,1298.0,0.4210526,0.1111111,0.375,1.7900776604799995,1.69454416422,0.0502378536277664,1.68147264122,1.64106666422,1.82734709922,1.0563771061723697,1.0
jacobi-2d,kernel_jacobi_2d,2.0,16.0,1.0,0.0,0.0,2.0,19.0,1.0,171.0,0.0,19.0,61.0,11.0,17.0,10.0,19.0,5.0,0.0,1.0,1298.0,1.0,1298.0,0.4210526,0.1111111,0.375,1.7900776604799995,1.7092797092400005,0.0470759583056187,1.6999813354800002,1.6329889704800002,1.82673570248,1.047270175152272,1.0
jacobi-2d,kernel_jacobi_2d,3.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1298.0,1.0,1298.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.81186579644,0.119598893842137,1.79411209012,1.6382725861199998,2.08897651212,0.9879747517709035,0.0
jacobi-2d,kernel_jacobi_2d,3.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1298.0,1.0,1298.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.77100435558,0.0792061916690773,1.78148438346,1.6378133754600002,1.93320578046,1.010769767358225,1.0
